Date,Product,Region,Channel,Category,Unit_Price,Units_Sold,Discount_Pct,Revenue,Cost,Profit,Customer_Type
2024-08-16,Milk,North,Retail Store,Fresh Dairy,1.9812442757795954,56,14.3,95.08,61.33,33.75,Regular
2024-08-16,Curd,East,Retail Store,Fermented Dairy,1.5226740488819108,37,3.2,54.54,33.32,21.22,New
2024-08-16,Yogurt,Central,Retail Store,Fermented Dairy,2.9027016032556388,48,7.3,129.16,76.96,52.2,Regular
2024-08-16,Buttermilk,South,Retail Store,Beverage,1.4069110026208156,53,11.4,66.07,35.07,31.0,New
2024-08-16,Flavored Milk,West,Retail Store,Beverage,2.4612034378751853,42,9.0,94.07,51.74,42.33,Regular
2024-08-16,Yogurt,East,Retail Store,Fermented Dairy,2.7362437494587177,37,10.0,91.12,57.0,34.12,New
2024-08-16,Butter,South,Online,Dairy Fat,4.14090916499275,30,15.9,104.48,63.54,40.94,New
2024-08-17,Milk,East,Retail Store,Fresh Dairy,2.1920163411526437,57,5.6,117.95,80.5,37.45,Wholesale
2024-08-17,Milk,North,Online,Fresh Dairy,2.2944475544699063,61,15.9,117.71,83.39,34.32,New
2024-08-17,Flavored Milk,West,Online,Beverage,2.5138689525147626,39,5.9,92.26,48.44,43.82,Regular
2024-08-17,Curd,West,Wholesale,Fermented Dairy,1.6260001371530732,69,10.3,100.64,64.56,36.08,Wholesale
2024-08-17,Curd,East,Wholesale,Fermented Dairy,1.422101721783528,81,13.3,99.87,62.07,37.8,New
2024-08-17,Flavored Milk,Central,Retail Store,Beverage,2.5955648922413936,51,7.4,122.58,63.91,58.67,Regular
2024-08-17,Curd,South,Wholesale,Fermented Dairy,1.6844205039269882,58,10.1,87.83,51.74,36.09,Regular
2024-08-17,Flavored Milk,Central,Wholesale,Beverage,2.2937913923512547,74,6.5,158.71,77.17,81.54,Regular
2024-08-17,Butter,North,Retail Store,Dairy Fat,3.99083217036376,33,7.9,121.29,67.56,53.73,Regular
2024-08-17,Butter,East,Wholesale,Dairy Fat,4.395737618921303,55,0.2,241.28,136.24,105.04,Regular
2024-08-17,Milk,West,Online,Fresh Dairy,1.9705686518184233,54,12.8,92.79,61.63,31.16,New
2024-08-17,Ghee,East,Retail Store,Dairy Fat,8.545926189043623,22,13.2,163.19,98.04,65.15,Wholesale
2024-08-17,Flavored Milk,East,Retail Store,Beverage,2.570137984103525,49,6.3,118.0,63.21,54.79,New
2024-08-17,Curd,South,Wholesale,Fermented Dairy,1.8103018179841628,68,9.3,111.65,70.56,41.09,New
2024-08-17,Butter,North,Online,Dairy Fat,4.2012075099014465,31,4.9,123.86,68.13,55.73,Wholesale
2024-08-17,Cream,West,Supermarket,Fresh Dairy,3.9787380271730775,42,11.3,148.22,101.81,46.41,New
2024-08-17,Buttermilk,South,Supermarket,Beverage,1.4696831701245339,61,7.1,83.29,41.63,41.66,Regular
2024-08-17,Cream,South,Supermarket,Fresh Dairy,3.3763149788147464,21,8.6,64.8,40.51,24.29,Regular
2024-08-17,Yogurt,North,Supermarket,Fermented Dairy,2.6842993188814206,46,7.9,113.72,67.11,46.61,Wholesale
2024-08-17,Curd,South,Retail Store,Fermented Dairy,1.5064830952553656,51,10.2,68.99,40.33,28.66,Regular
2024-08-17,Butter,West,Supermarket,Dairy Fat,4.33921285282058,36,6.6,145.9,82.22,63.68,Regular
2024-08-17,Yogurt,South,Online,Fermented Dairy,3.253278346094392,29,11.5,83.5,48.27,35.23,Regular
2024-08-17,Ghee,South,Supermarket,Dairy Fat,8.936891275654395,23,8.7,187.67,108.99,78.68,Wholesale
2024-08-17,Buttermilk,South,Online,Beverage,1.4614105405008104,33,5.4,45.62,22.09,23.53,Wholesale
2024-08-17,Milk,South,Online,Fresh Dairy,2.1509173655919867,58,9.5,112.9,83.32,29.58,Regular
2024-08-17,Buttermilk,North,Retail Store,Beverage,1.4374364928561951,52,5.6,70.56,40.88,29.68,Wholesale
2024-08-17,Ghee,North,Wholesale,Dairy Fat,8.76829116266089,36,9.8,284.72,175.16,109.56,Regular
2024-08-17,Paneer,East,Wholesale,Fresh Dairy,5.609444047850279,57,12.6,279.45,179.25,100.2,Regular
2024-08-17,Paneer,North,Online,Fresh Dairy,6.324885130561553,34,8.4,196.98,133.76,63.22,Regular
2024-08-17,Cream,Central,Retail Store,Fresh Dairy,3.8049741054993182,30,4.8,108.67,72.39,36.28,Regular
2024-08-17,Paneer,Central,Wholesale,Fresh Dairy,5.913934868102424,71,9.6,379.58,266.95,112.63,New
2024-08-17,Flavored Milk,East,Supermarket,Beverage,2.7305915020388047,71,5.7,182.82,92.13,90.69,New
2024-08-17,Flavored Milk,South,Supermarket,Beverage,2.7270661617129743,46,7.8,115.66,60.12,55.54,Regular
2024-08-17,Milk,West,Online,Fresh Dairy,2.2890656644970115,67,10.3,137.57,92.23,45.34,Wholesale
2024-08-17,Cheese,West,Supermarket,Processed Dairy,6.335857527700333,34,7.0,200.34,132.91,67.43,New
2024-08-17,Milk,North,Online,Fresh Dairy,2.5343264823520446,56,12.1,124.75,79.18,45.57,Regular
2024-08-17,Milk,West,Supermarket,Fresh Dairy,2.2487548113099853,66,7.9,136.69,92.81,43.88,Regular
2024-08-17,Yogurt,North,Supermarket,Fermented Dairy,2.527413994883584,51,3.3,124.64,78.12,46.52,Regular
2024-08-17,Butter,Central,Wholesale,Dairy Fat,4.0543777738783495,55,8.9,203.14,117.22,85.92,Wholesale
2024-08-17,Milk,West,Retail Store,Fresh Dairy,2.1564327369178473,59,10.3,114.12,76.71,37.41,New
2024-08-17,Paneer,East,Supermarket,Fresh Dairy,6.272061368854851,48,6.8,280.59,190.91,89.68,Wholesale
2024-08-17,Flavored Milk,South,Online,Beverage,2.415278035515614,40,10.0,86.95,44.08,42.87,Regular
2024-08-18,Curd,South,Supermarket,Fermented Dairy,1.4496985804031182,63,8.6,83.48,52.03,31.45,Regular
2024-08-18,Cheese,East,Supermarket,Processed Dairy,6.012217116874237,40,5.1,228.22,139.71,88.51,Regular
2024-08-18,Buttermilk,East,Online,Beverage,1.3513999073999816,44,10.2,53.4,29.45,23.95,Wholesale
2024-08-18,Curd,South,Retail Store,Fermented Dairy,1.6211219251983835,53,6.1,80.68,49.1,31.58,New
2024-08-18,Paneer,Central,Wholesale,Fresh Dairy,5.996561205188744,57,12.1,300.45,211.62,88.83,Regular
2024-08-18,Cheese,North,Online,Processed Dairy,6.605734332979647,23,9.9,136.89,86.88,50.01,Regular
2024-08-18,Butter,North,Retail Store,Dairy Fat,4.439095099290981,33,8.8,133.6,75.09,58.51,Regular
2024-08-18,Paneer,Central,Online,Fresh Dairy,6.013578957786372,36,8.0,199.17,138.34,60.83,Wholesale
2024-08-18,Ghee,Central,Retail Store,Dairy Fat,8.211592294584918,27,4.0,212.84,124.91,87.93,Regular
2024-08-18,Ghee,Central,Wholesale,Dairy Fat,8.740492514803137,32,2.1,273.82,159.07,114.75,Regular
2024-08-18,Flavored Milk,West,Supermarket,Beverage,2.5640732109223063,55,4.9,134.11,66.17,67.94,Regular
2024-08-18,Curd,North,Supermarket,Fermented Dairy,1.5372440719813556,63,1.5,95.39,57.65,37.74,New
2024-08-18,Curd,Central,Wholesale,Fermented Dairy,1.3605629625799682,60,10.6,72.98,40.48,32.5,Regular
2024-08-18,Ghee,South,Supermarket,Dairy Fat,8.406605917175092,24,1.2,199.34,121.69,77.65,Regular
2024-08-18,Butter,West,Retail Store,Dairy Fat,4.266510691186314,30,1.7,125.82,67.82,58.0,Regular
2024-08-18,Butter,North,Supermarket,Dairy Fat,4.505028857200455,41,0.0,184.71,108.67,76.04,Regular
2024-08-18,Milk,South,Retail Store,Fresh Dairy,2.3116315862440224,48,2.6,108.07,74.86,33.21,Wholesale
2024-08-18,Paneer,North,Online,Fresh Dairy,5.951488519974161,35,3.7,200.59,123.3,77.29,Regular
2024-08-18,Butter,West,Retail Store,Dairy Fat,4.0755249824743025,27,9.4,99.7,59.27,40.43,Wholesale
2024-08-18,Curd,West,Retail Store,Fermented Dairy,1.621146365215674,36,13.3,50.6,28.11,22.49,Regular
2024-08-18,Curd,Central,Online,Fermented Dairy,1.5681480342547844,45,6.4,66.05,39.21,26.84,Regular
2024-08-18,Milk,East,Wholesale,Fresh Dairy,2.0642644090361277,104,5.8,202.23,139.57,62.66,Regular
2024-08-18,Cheese,West,Retail Store,Processed Dairy,6.684274197390004,38,12.7,221.74,142.91,78.83,Regular
2024-08-18,Paneer,West,Supermarket,Fresh Dairy,5.438898384547025,41,8.2,204.71,134.03,70.68,New
2024-08-18,Cheese,East,Supermarket,Processed Dairy,7.311771714664462,40,10.2,262.64,167.38,95.26,Regular
2024-08-18,Ghee,East,Supermarket,Dairy Fat,8.671762715274852,22,10.2,171.32,101.88,69.44,Regular
2024-08-18,Butter,Central,Retail Store,Dairy Fat,4.338040411231266,34,2.8,143.36,81.12,62.24,New
2024-08-18,Milk,South,Supermarket,Fresh Dairy,2.139770413396105,52,11.0,99.03,69.84,29.19,Regular
2024-08-18,Cheese,West,Retail Store,Processed Dairy,6.256352440709084,23,4.0,138.14,88.35,49.79,Wholesale
2024-08-18,Flavored Milk,West,Retail Store,Beverage,2.543806856086644,49,12.8,108.69,55.68,53.01,Regular
2024-08-18,Cream,East,Supermarket,Fresh Dairy,3.4201491041469976,37,8.3,116.04,82.27,33.77,Regular
2024-08-18,Cream,East,Supermarket,Fresh Dairy,3.2972910892550114,37,1.8,119.8,78.78,41.02,Wholesale
2024-08-18,Cheese,East,Supermarket,Processed Dairy,6.547635474220591,37,1.5,238.63,140.46,98.17,Regular
2024-08-18,Paneer,North,Supermarket,Fresh Dairy,5.430127662149585,38,6.0,193.96,128.79,65.17,New
2024-08-18,Curd,West,Retail Store,Fermented Dairy,1.6173679290580656,43,8.7,63.5,37.42,26.08,Wholesale
2024-08-18,Milk,South,Wholesale,Fresh Dairy,2.1242394790592227,95,6.5,188.69,120.67,68.02,New
2024-08-18,Milk,North,Supermarket,Fresh Dairy,2.1623706625143817,79,3.0,165.7,122.25,43.45,Regular
2024-08-18,Milk,West,Retail Store,Fresh Dairy,2.0998409001105607,65,12.7,119.16,86.4,32.76,Regular
2024-08-18,Curd,East,Online,Fermented Dairy,1.528356767592095,53,10.8,72.25,43.51,28.74,New
2024-08-18,Ghee,Central,Wholesale,Dairy Fat,9.164324551548392,32,5.2,278.01,160.8,117.21,New
2024-08-18,Buttermilk,South,Online,Beverage,1.4570597278736865,49,14.2,61.26,33.91,27.35,Regular
2024-08-18,Flavored Milk,East,Supermarket,Beverage,2.4070761350334693,49,0.8,117.0,62.33,54.67,Wholesale
2024-08-18,Flavored Milk,Central,Online,Beverage,2.4175554758636926,31,5.0,71.2,36.42,34.78,Regular
2024-08-18,Cheese,North,Retail Store,Processed Dairy,6.647915400584001,28,7.8,171.62,103.89,67.73,Regular
2024-08-18,Yogurt,West,Supermarket,Fermented Dairy,3.0381225396933607,56,8.3,156.01,94.84,61.17,Wholesale
2024-08-18,Curd,West,Retail Store,Fermented Dairy,1.523698967236589,62,8.6,86.34,52.82,33.52,Wholesale
2024-08-18,Ghee,Central,Retail Store,Dairy Fat,9.075688913564495,28,0.0,254.12,146.66,107.46,New
2024-08-18,Curd,East,Supermarket,Fermented Dairy,1.6299294384724101,61,6.2,93.26,54.54,38.72,New
2024-08-18,Buttermilk,West,Online,Beverage,1.3055630204722815,40,4.5,49.87,26.83,23.04,New
2024-08-18,Flavored Milk,North,Wholesale,Beverage,2.535336497056402,63,2.1,156.37,82.44,73.93,Regular
2024-08-19,Buttermilk,West,Retail Store,Beverage,1.350363624286985,44,7.5,54.96,31.03,23.93,Regular
2024-08-19,Paneer,East,Supermarket,Fresh Dairy,5.1493540238183115,37,8.4,174.52,115.4,59.12,New
2024-08-19,Buttermilk,West,Wholesale,Beverage,1.4815562099299857,68,9.3,91.38,47.74,43.64,New
2024-08-19,Butter,North,Wholesale,Dairy Fat,3.972304148572633,55,12.4,191.39,109.97,81.42,Regular
2024-08-19,Buttermilk,East,Supermarket,Beverage,1.4016126633546293,70,11.1,87.22,44.52,42.7,Regular
2024-08-19,Milk,Central,Supermarket,Fresh Dairy,1.940622576216939,62,3.2,116.47,78.9,37.57,New
2024-08-19,Paneer,West,Supermarket,Fresh Dairy,5.699431859515822,49,2.6,272.01,192.55,79.46,New
2024-08-19,Butter,South,Wholesale,Dairy Fat,4.110054723886754,55,2.2,221.08,130.91,90.17,Wholesale
2024-08-19,Curd,West,Wholesale,Fermented Dairy,1.5438221324312984,59,9.8,82.16,49.57,32.59,Regular
2024-08-19,Cheese,East,Online,Processed Dairy,6.516953222091901,31,8.3,185.26,115.26,70.0,Regular
2024-08-19,Cream,South,Supermarket,Fresh Dairy,3.4427470471574826,39,7.8,123.79,87.54,36.25,New
2024-08-19,Flavored Milk,South,Wholesale,Beverage,2.4369642615833125,57,8.1,127.66,67.16,60.5,Regular
2024-08-19,Cream,South,Retail Store,Fresh Dairy,3.5839372704174774,29,6.1,97.59,64.59,33.0,New
2024-08-19,Cheese,East,Supermarket,Processed Dairy,6.479231430234572,33,12.5,187.09,116.03,71.06,Regular
2024-08-19,Butter,Central,Online,Dairy Fat,4.014972823846718,24,7.5,89.13,51.75,37.38,New
2024-08-19,Cream,North,Retail Store,Fresh Dairy,3.556155703043591,27,11.3,85.17,55.37,29.8,Regular
2024-08-19,Cheese,North,Online,Processed Dairy,6.909781755602252,26,3.4,173.55,106.36,67.19,Wholesale
2024-08-19,Cream,Central,Retail Store,Fresh Dairy,3.8129623365730323,22,8.0,77.17,52.47,24.7,Regular
2024-08-19,Milk,South,Wholesale,Fresh Dairy,2.0121011911393336,82,4.5,157.57,105.4,52.17,Regular
2024-08-19,Paneer,North,Retail Store,Fresh Dairy,5.954445905480785,34,3.0,196.38,133.34,63.04,Regular
2024-08-19,Milk,South,Supermarket,Fresh Dairy,2.36182074871534,65,14.8,130.8,89.31,41.49,New
2024-08-19,Paneer,North,Retail Store,Fresh Dairy,5.6970611919620655,34,10.4,173.56,124.51,49.05,New
2024-08-19,Flavored Milk,West,Wholesale,Beverage,2.2809617684675927,71,4.0,155.47,84.15,71.32,Regular
2024-08-19,Butter,North,Supermarket,Dairy Fat,4.217590584237189,37,8.4,142.94,81.99,60.95,New
2024-08-19,Milk,West,Wholesale,Fresh Dairy,2.0582174214265985,85,13.8,150.81,104.25,46.56,Wholesale
2024-08-19,Milk,South,Supermarket,Fresh Dairy,2.2798425181618533,72,7.8,151.35,96.35,55.0,New
2024-08-19,Flavored Milk,South,Online,Beverage,2.7043203689913318,34,10.5,82.29,44.98,37.31,New
2024-08-19,Curd,West,Online,Fermented Dairy,1.7500279328882393,54,13.5,81.74,50.4,31.34,Regular
2024-08-19,Cheese,East,Online,Processed Dairy,6.762966569267188,20,8.3,124.03,76.96,47.07,Wholesale
2024-08-19,Milk,East,Wholesale,Fresh Dairy,2.364230027746334,91,10.7,192.12,130.35,61.77,New
2024-08-19,Buttermilk,West,Supermarket,Beverage,1.3958978909022173,63,14.4,75.28,38.25,37.03,New
2024-08-19,Paneer,North,Online,Fresh Dairy,6.16024251405912,35,6.0,202.67,141.16,61.51,Wholesale
2024-08-19,Paneer,Central,Retail Store,Fresh Dairy,6.397379670555298,41,8.7,239.47,146.94,92.53,Regular
2024-08-19,Paneer,South,Retail Store,Fresh Dairy,6.612463376822849,42,8.0,255.51,175.03,80.48,Regular
2024-08-19,Paneer,Central,Online,Fresh Dairy,5.792013422489266,29,11.0,149.49,102.58,46.91,Regular
2024-08-19,Milk,North,Supermarket,Fresh Dairy,2.1323670675861632,59,12.0,110.71,73.91,36.8,Wholesale
2024-08-19,Buttermilk,South,Wholesale,Beverage,1.4492108268935646,68,3.6,95.0,52.84,42.16,New
2024-08-19,Yogurt,Central,Supermarket,Fermented Dairy,2.7454731932995715,50,11.1,122.04,74.83,47.21,Regular
2024-08-19,Milk,Central,Supermarket,Fresh Dairy,2.249086118759277,47,4.9,100.53,63.3,37.23,Wholesale
2024-08-20,Yogurt,South,Retail Store,Fermented Dairy,2.704284295772799,40,11.9,95.3,53.74,41.56,Regular
2024-08-20,Cream,North,Online,Fresh Dairy,3.5132538035599907,22,2.2,75.59,53.84,21.75,Regular
2024-08-20,Curd,East,Supermarket,Fermented Dairy,1.6046663854943661,43,9.3,62.58,37.06,25.52,New
2024-08-20,Yogurt,North,Supermarket,Fermented Dairy,3.0260109541449483,43,5.6,122.83,72.16,50.67,Regular
2024-08-20,Curd,North,Retail Store,Fermented Dairy,1.4596468086208878,54,6.5,73.7,44.48,29.22,Wholesale
2024-08-20,Milk,East,Online,Fresh Dairy,2.2447343525499037,45,15.5,85.36,53.72,31.64,Regular
2024-08-20,Cheese,East,Retail Store,Processed Dairy,6.6717238226046875,22,11.0,130.63,83.82,46.81,Regular
2024-08-20,Curd,North,Wholesale,Fermented Dairy,1.4836776294077423,76,6.7,105.2,63.82,41.38,Regular
2024-08-20,Paneer,North,Supermarket,Fresh Dairy,5.689555905779319,39,2.2,217.01,146.43,70.58,Wholesale
2024-08-20,Milk,North,Retail Store,Fresh Dairy,2.310475122855979,54,7.6,115.28,82.28,33.0,Wholesale
2024-08-20,Cream,East,Wholesale,Fresh Dairy,3.4137491756912874,46,4.8,149.49,104.81,44.68,Regular
2024-08-20,Buttermilk,Central,Retail Store,Beverage,1.4497537662043687,48,6.5,65.06,32.33,32.73,New
2024-08-20,Ghee,East,Online,Dairy Fat,8.160765548051897,21,1.4,168.98,107.65,61.33,New
2024-08-20,Paneer,East,Wholesale,Fresh Dairy,5.783420045040693,50,6.4,270.66,172.62,98.04,Regular
2024-08-20,Paneer,North,Wholesale,Fresh Dairy,6.264064491289968,55,8.4,315.58,230.25,85.33,Regular
2024-08-20,Flavored Milk,West,Retail Store,Beverage,2.301895386690786,39,6.5,83.94,43.71,40.23,New
2024-08-20,Cream,South,Supermarket,Fresh Dairy,3.7099744654197813,39,10.4,129.64,87.55,42.09,Wholesale
2024-08-20,Yogurt,North,Wholesale,Fermented Dairy,2.773940328443478,58,3.9,154.61,92.11,62.5,Regular
2024-08-20,Curd,East,Supermarket,Fermented Dairy,1.5828446510584413,48,8.2,69.75,40.65,29.1,Wholesale
2024-08-20,Butter,West,Retail Store,Dairy Fat,3.9183471569888995,28,8.2,100.72,60.15,40.57,Regular
2024-08-20,Butter,West,Online,Dairy Fat,4.0896509488466535,26,2.4,103.78,61.13,42.65,Regular
2024-08-20,Paneer,East,Wholesale,Fresh Dairy,5.652042331679489,49,7.5,256.18,164.44,91.74,Regular
2024-08-20,Yogurt,East,Wholesale,Fermented Dairy,2.724646782554139,70,12.8,166.31,100.75,65.56,Regular
2024-08-20,Milk,South,Wholesale,Fresh Dairy,2.126501449805732,75,9.0,145.13,98.34,46.79,New
2024-08-20,Flavored Milk,North,Retail Store,Beverage,2.4156360373726784,45,12.1,95.55,51.59,43.96,New
2024-08-20,Butter,East,Wholesale,Dairy Fat,4.406077627258626,42,0.7,183.76,110.25,73.51,Regular
2024-08-20,Buttermilk,West,Supermarket,Beverage,1.3498347938739077,71,1.4,94.5,48.4,46.1,Regular
2024-08-20,Milk,East,Wholesale,Fresh Dairy,2.1649619679894387,82,8.5,162.44,115.97,46.47,Wholesale
2024-08-20,Cheese,Central,Retail Store,Processed Dairy,6.169512554954634,42,6.1,243.31,155.98,87.33,Regular
2024-08-20,Curd,North,Retail Store,Fermented Dairy,1.5750330366625247,50,6.1,73.95,46.68,27.27,Regular
2024-08-20,Buttermilk,South,Wholesale,Beverage,1.381481712214165,71,9.3,88.96,47.21,41.75,Wholesale
2024-08-20,Cheese,North,Retail Store,Processed Dairy,6.409344410093117,25,8.8,146.13,96.99,49.14,Regular
2024-08-20,Yogurt,Central,Supermarket,Fermented Dairy,2.5515101828212092,61,7.2,144.44,83.34,61.1,Regular
2024-08-20,Buttermilk,South,Retail Store,Beverage,1.3989523242817352,45,0.3,62.76,35.34,27.42,Regular
2024-08-20,Yogurt,East,Online,Fermented Dairy,2.95704885459284,34,8.1,92.4,56.91,35.49,Wholesale
2024-08-20,Flavored Milk,Central,Wholesale,Beverage,2.609436964121778,58,5.8,142.57,78.22,64.35,Wholesale
2024-08-20,Butter,North,Supermarket,Dairy Fat,4.081581152897672,43,5.5,165.86,97.98,67.88,New
2024-08-20,Curd,East,Retail Store,Fermented Dairy,1.6276447536849865,45,10.1,65.85,38.24,27.61,New
2024-08-20,Butter,Central,Retail Store,Dairy Fat,3.9610121716861837,29,13.8,99.02,55.34,43.68,New
2024-08-20,Yogurt,North,Online,Fermented Dairy,3.1336170104649526,37,9.4,105.05,64.09,40.96,Regular
2024-08-20,Milk,North,Supermarket,Fresh Dairy,2.3101197081808174,72,8.5,152.19,106.81,45.38,Regular
2024-08-20,Cream,North,Online,Fresh Dairy,3.7835661337561017,23,1.6,85.63,59.74,25.89,Regular
2024-08-20,Flavored Milk,South,Supermarket,Beverage,2.8081030245432466,42,10.3,105.79,55.05,50.74,Regular
2024-08-20,Butter,West,Supermarket,Dairy Fat,3.8081045916709493,30,10.4,102.36,56.24,46.12,Regular
2024-08-20,Milk,South,Wholesale,Fresh Dairy,2.1524025973978276,69,2.1,145.4,101.25,44.15,Wholesale
2024-08-20,Paneer,Central,Wholesale,Fresh Dairy,5.722294750402676,58,9.6,300.03,205.05,94.98,New
2024-08-20,Yogurt,North,Retail Store,Fermented Dairy,2.802875335465497,40,5.3,106.17,64.21,41.96,Regular
2024-08-20,Paneer,West,Online,Fresh Dairy,5.651763497158893,32,5.9,170.19,116.26,53.93,Wholesale
2024-08-20,Flavored Milk,West,Retail Store,Beverage,2.475053207789178,39,10.4,86.49,47.89,38.6,New
2024-08-21,Flavored Milk,West,Retail Store,Beverage,2.461300346533784,38,6.4,87.54,45.66,41.88,Wholesale
2024-08-21,Cream,North,Supermarket,Fresh Dairy,3.3965102334026684,28,6.9,88.54,62.23,26.31,Regular
2024-08-21,Yogurt,North,Online,Fermented Dairy,2.669100495304574,42,4.9,106.61,63.18,43.43,Regular
2024-08-21,Milk,South,Supermarket,Fresh Dairy,2.1425057864991155,66,10.5,126.56,81.76,44.8,Regular
2024-08-21,Milk,West,Supermarket,Fresh Dairy,2.485410261326214,72,5.6,168.93,112.12,56.81,New
2024-08-21,Butter,Central,Wholesale,Dairy Fat,4.064545115990004,38,9.3,140.09,79.49,60.6,Wholesale
2024-08-21,Curd,East,Supermarket,Fermented Dairy,1.5663217996153023,55,13.3,74.69,43.17,31.52,Wholesale
2024-08-21,Ghee,East,Online,Dairy Fat,8.547352763987108,23,8.2,180.47,107.05,73.42,Wholesale
2024-08-21,Yogurt,South,Wholesale,Fermented Dairy,2.7086376275603268,63,4.6,162.79,92.84,69.95,Regular
2024-08-21,Ghee,West,Online,Dairy Fat,8.042926201069731,23,4.7,176.29,102.21,74.08,Regular
2024-08-21,Ghee,East,Wholesale,Dairy Fat,8.00112285481539,30,7.1,222.99,137.02,85.97,Regular
2024-08-21,Butter,East,Online,Dairy Fat,3.9130906120440465,29,8.5,103.83,60.73,43.1,Regular
2024-08-21,Ghee,Central,Wholesale,Dairy Fat,8.585280500978318,32,12.3,240.94,133.65,107.29,Regular
2024-08-21,Paneer,East,Wholesale,Fresh Dairy,6.090159240057963,57,10.5,310.69,199.14,111.55,New
2024-08-21,Ghee,West,Wholesale,Dairy Fat,9.311163735814155,35,7.8,300.47,184.37,116.1,Regular
2024-08-21,Cheese,North,Supermarket,Processed Dairy,6.940073758558042,43,12.3,261.72,158.4,103.32,New
2024-08-21,Ghee,Central,Supermarket,Dairy Fat,9.256867784962914,22,5.9,191.64,115.16,76.48,Regular
2024-08-21,Buttermilk,North,Retail Store,Beverage,1.4296862401793635,40,11.5,50.61,26.77,23.84,Regular
2024-08-21,Curd,North,Online,Fermented Dairy,1.6673142430795753,37,10.7,55.09,31.56,23.53,Regular
2024-08-21,Butter,North,Online,Dairy Fat,4.4710105649714365,27,10.9,107.56,57.51,50.05,Regular
2024-08-21,Yogurt,East,Retail Store,Fermented Dairy,2.6935389763661797,30,6.3,75.72,45.33,30.39,Wholesale
2024-08-21,Cream,West,Retail Store,Fresh Dairy,3.6889987869335115,28,4.4,98.75,66.83,31.92,New
2024-08-21,Curd,Central,Retail Store,Fermented Dairy,1.4832179787278754,48,10.1,64.0,39.84,24.16,Regular
2024-08-21,Yogurt,Central,Wholesale,Fermented Dairy,2.825420857265584,55,8.0,142.97,86.53,56.44,New
2024-08-21,Yogurt,South,Supermarket,Fermented Dairy,2.5832802480742427,45,5.2,110.2,66.36,43.84,New
2024-08-21,Butter,East,Supermarket,Dairy Fat,4.445800954915437,39,5.4,164.02,97.69,66.33,New
2024-08-21,Butter,South,Online,Dairy Fat,4.477290709098374,29,9.5,117.51,66.34,51.17,Regular
2024-08-21,Milk,West,Supermarket,Fresh Dairy,2.3347593289612876,51,8.2,109.31,73.02,36.29,New
2024-08-21,Cream,South,Online,Fresh Dairy,3.731737505019046,20,2.8,72.54,46.68,25.86,Regular
2024-08-21,Cheese,West,Retail Store,Processed Dairy,6.636040939550899,34,0.2,225.17,138.29,86.88,Regular
2024-08-21,Milk,Central,Supermarket,Fresh Dairy,2.191778806903259,62,0.0,135.89,100.04,35.85,Wholesale
2024-08-21,Curd,South,Supermarket,Fermented Dairy,1.5518032146591936,56,8.5,79.51,51.2,28.31,Regular
2024-08-21,Milk,West,Wholesale,Fresh Dairy,2.2326646056318618,73,8.3,149.46,107.22,42.24,Regular
2024-08-21,Milk,East,Retail Store,Fresh Dairy,2.1923130932727894,47,7.8,95.0,67.66,27.34,New
2024-08-21,Buttermilk,South,Wholesale,Beverage,1.4826357147476978,68,9.3,91.44,48.11,43.33,Wholesale
2024-08-21,Milk,South,Online,Fresh Dairy,2.1936184525657283,42,6.8,85.87,58.44,27.43,Wholesale
2024-08-21,Yogurt,South,Retail Store,Fermented Dairy,2.6178771460909007,32,10.0,75.39,48.8,26.59,Regular
2024-08-21,Curd,Central,Supermarket,Fermented Dairy,1.4891726972704042,67,11.9,87.9,50.53,37.37,Wholesale
2024-08-21,Cheese,East,Supermarket,Processed Dairy,6.435896743542406,39,8.3,230.17,144.86,85.31,Regular
2024-08-21,Yogurt,Central,Wholesale,Fermented Dairy,2.91582354198355,66,6.0,180.9,103.42,77.48,New
2024-08-21,Paneer,North,Supermarket,Fresh Dairy,6.190711046889699,43,12.1,233.99,157.04,76.95,New
2024-08-21,Flavored Milk,West,Retail Store,Beverage,2.5176218804446266,33,15.6,70.12,36.72,33.4,Regular
2024-08-21,Curd,South,Online,Fermented Dairy,1.6124478693279571,51,10.6,73.52,44.8,28.72,Regular
2024-08-21,Cheese,Central,Retail Store,Processed Dairy,6.613544304151825,39,7.4,238.84,140.15,98.69,Wholesale
2024-08-21,Milk,Central,Retail Store,Fresh Dairy,2.148947930391248,55,4.8,112.52,74.95,37.57,Regular
2024-08-21,Curd,West,Retail Store,Fermented Dairy,1.6952407421183153,47,8.9,72.59,44.79,27.8,Regular
2024-08-21,Cheese,Central,Retail Store,Processed Dairy,6.782657874660594,30,0.8,201.85,133.52,68.33,Regular
2024-08-22,Butter,East,Online,Dairy Fat,4.1031830751031455,31,10.9,113.33,68.12,45.21,Regular
2024-08-22,Buttermilk,West,Online,Beverage,1.3627589025370535,43,5.0,55.67,29.72,25.95,Regular
2024-08-22,Milk,North,Wholesale,Fresh Dairy,2.5003072597418328,83,5.7,195.7,139.68,56.02,Regular
2024-08-22,Cream,East,Supermarket,Fresh Dairy,3.6999471319033255,31,6.4,107.36,75.55,31.81,Wholesale
2024-08-22,Butter,South,Wholesale,Dairy Fat,4.193927065007363,45,5.7,177.97,100.8,77.17,Regular
2024-08-22,Flavored Milk,North,Wholesale,Beverage,2.464468198506122,65,3.2,155.06,75.15,79.91,Wholesale
